DIRECTION,REVENUE,SALES_VOLUME,FREIGHT_RATE,NUM_40,NUM_20,percent_40,Nomal_Rate,score
黄骅_龙通,40909,540,2556.8156249999993,11,5,0.6875,0.56,0.22255825539286128
龙通_新港,280381,14440,688.8980343980345,315,92,0.773955773955774,0.75,0.2225441427025404
锦州_南昌,492778,4460,2250.1308219178154,4,215,0.0182648401826484,0.86,0.2225242054496691
徐州_赤水,9240,80,2310.0,0,4,0.0,1.0,0.22242813076246437
荆州_深圳（大铲湾）,9240,80,2310.0,0,4,0.0,1.0,0.22242813076246437
武汉_小塘西,9240,80,2310.0,0,4,0.0,1.0,0.22242813076246437
烟台_小塘,2315,20,2315.25,0,1,0.0,1.0,0.2224187861128945
锦州_宁德,519017,4520,2359.168636363642,6,214,0.027272727272727268,0.81,0.22239752023687215
锦州_荆州,358268,3500,2047.2480000000028,0,175,0.0,0.98,0.22236823714406295
宜昌_深圳（大铲湾）,6930,60,2310.0,0,3,0.0,1.0,0.22235609272257528
荆州_黄埔旧港,45570,400,2278.5,0,20,0.0,1.0,0.22234012258010544
锦州_绍兴,78784,700,2250.99,0,35,0.0,1.0,0.22233722115513138
新港_昆明,4620,40,2310.0,0,2,0.0,1.0,0.22228405468268625
宜昌_虎门,4620,40,2310.0,0,2,0.0,1.0,0.22228405468268625
徐州_贵港,2310,20,2310.0,0,1,0.0,1.0,0.22221201664279722
重庆_连云港,2310,20,2310.0,0,1,0.0,1.0,0.22221201664279722
泸州_连云港,2310,20,2310.0,0,1,0.0,1.0,0.22221201664279722
乐平_烟台,1072,40,1072.05,1,0,1.0,1.0,0.22212781363374554
烟台_博罗,13773,120,2295.65,0,6,0.0,1.0,0.22200703695730986
茂名水东_营口,55893,900,2328.899999999999,21,3,0.875,0.54,0.2219610604902656
日照_南鲲,2302,20,2302.65,0,1,0.0,1.0,0.221922539384661
丹东_肇庆（三榕）,4599,40,2299.5,0,2,0.0,1.0,0.22187051574249167
蚌埠_汕头,19320,200,2146.6666666666665,1,8,0.1111111111111111,1.0,0.22182753104321634
丹东_小铲滩,4595,40,2297.925,0,2,0.0,1.0,0.2218084849014625
日照_九江（顺德）,4592,40,2296.35,0,2,0.0,1.0,0.2217464540604333
连云港_东莞海腾,6880,60,2293.55,0,3,0.0,1.0,0.2217082150496038
广利港_小铲滩,174176,1620,2150.3222222222257,0,81,0.0,1.0,0.22168620469155495
唐山_长兴,80325,720,2231.25,0,36,0.0,1.0,0.22163180598745463
营口_日照,747461,13840,1080.146531791898,0,692,0.0,0.98,0.22152294031685438
日照_李锦记,15957,140,2279.7000000000007,0,7,0.0,1.0,0.22145088965471288
丹东_汕头,321055,3220,1994.1326086956512,0,161,0.0,1.0,0.22129777290675706
盘锦_九江（江西）,4567,40,2283.75,0,2,0.0,1.0,0.2212502073321998
大连_新会新港,160800,1520,2330.4369565217403,7,62,0.10144927536231883,0.88,0.22117020702097068
青岛_鹤山,4554,40,2277.45,0,2,0.0,1.0,0.22100208396808305
武汉_深圳（大铲湾）,367468,3820,1944.2777777777774,2,187,0.01058201058201058,0.99,0.22099468420425164
张家港_大连,25439,760,1211.4000000000005,17,4,0.8095238095238095,1.0,0.22095229271890512
常德_三埠,24832,220,2257.5,0,11,0.0,1.0,0.2208647023407148
常德_鹤山,22575,200,2257.5,0,10,0.0,1.0,0.22079266430082575
茂名水东_温州,7217,80,3608.85,2,0,1.0,0.0,0.22068289766453358
常德_小榄,18060,160,2257.5,0,8,0.0,1.0,0.22064858822104766
宁波_营口,980725,16280,1822.9092936802967,276,262,0.5130111524163569,0.35,0.22055238274954642
池州_南庄,2266,20,2266.95,0,1,0.0,1.0,0.2205165069879994
镇江_肇庆（三榕）,18030,160,2253.825,0,8,0.0,1.0,0.22050384959197955
三埠_万州,54869,260,4220.757692307691,0,13,0.0,0.23,0.22017601703056666
岳阳_福清,2257,20,2257.5,0,1,0.0,1.0,0.22014432194182432
潍坊_海口,41563,380,2309.0666666666666,1,17,0.05555555555555555,0.94,0.2200819423438939
连云港_南鲲,4504,40,2252.25,0,2,0.0,1.0,0.22000959051161606
潍坊_双水小冈,2249,20,2249.1,0,1,0.0,1.0,0.21981349078966864
新港_鸦岗,147706,1940,2637.618749999999,41,15,0.7321428571428571,0.43,0.21975796472575287
莱州_南沙,13421,120,2236.85,0,6,0.0,1.0,0.21969121889222024
芜湖_新会新港,24500,220,2227.3363636363642,0,11,0.0,1.0,0.21967671774888314
盘锦_荆州,48499,440,2204.5227272727275,0,22,0.0,1.0,0.2195706288539672
日照_勒流,6715,60,2238.6,0,3,0.0,1.0,0.21954402792925215
重庆_小铲滩,448935,5080,1774.4501976284641,1,252,0.003952569169960474,1.0,0.21953728819694507
秦皇岛_绍兴,13393,120,2232.3,0,6,0.0,1.0,0.21951201868480258
宜兴_营口,52920,1420,1356.923076923077,32,7,0.8205128205128205,0.9,0.21944499101736908
潍坊_德庆,2239,20,2239.65,0,1,0.0,1.0,0.21944130574349352
黄骅_嘉兴,2238,20,2238.6,0,1,0.0,1.0,0.21939995184947408
寿光_洋浦港,2238,20,2238.6,0,1,0.0,1.0,0.21939995184947408
秦皇岛_嘉兴,6704,60,2234.75,0,3,0.0,1.0,0.21939239698451415
日照_顺德新港,83046,760,2306.850000000001,2,34,0.05555555555555555,0.92,0.2193333624366337
锦州_茂名水东,55014,460,2500.6704545454545,1,21,0.045454545454545456,0.86,0.21930543563888966
南昌_海口,236827,2280,2095.8185840707965,1,112,0.008849557522123894,0.97,0.21930194119319352
营口_惠州,1276216,10300,2686.7726052631588,40,435,0.08421052631578947,0.42,0.21930126204613323
南京_云浮,17785,160,2223.24375,0,8,0.0,1.0,0.21929941742866285
寿光_上海,73970,680,2175.6,0,34,0.0,1.0,0.21929597352464525
莱州_乐平,309229,2560,2415.8531249999946,0,128,0.0,0.84,0.21928983714954292
锦州_铁山,76004,700,2171.55,0,35,0.0,1.0,0.2192085036876021
泉州_丹东,997,40,997.5,1,0,1.0,1.0,0.21919168715836404
铜陵_小铲滩,13330,120,2221.8,0,6,0.0,1.0,0.219098479744608
黄石_海口,33075,300,2205.0,0,15,0.0,1.0,0.21908515979929813
武汉_顺德新港,92557,860,2152.5,0,43,0.0,1.0,0.21903453021521868
重庆_安吉,3570,40,3570.0,1,0,1.0,0.0,0.2190087275060356
乍浦_钦州,91332,1620,2124.0034883720928,38,5,0.8837209302325582,0.56,0.21893848749098613
南京_汕头,39522,360,2195.666666666667,0,18,0.0,1.0,0.21893368374990346
泰州_湛江,38040,300,2536.03,0,15,0.0,0.87,0.2189276641204992
长兴_厦门,18589,420,1429.9384615384615,8,5,0.6153846153846154,1.0,0.21889954442242346
青岛_黄埔旧港,411216,4760,2005.9353658536538,33,172,0.16097560975609754,0.84,0.2188929642015502
潍坊_小榄,2224,20,2224.95,0,1,0.0,1.0,0.21886235122722114
虎门_镇江,4173,100,1391.25,2,1,0.6666666666666666,1.0,0.21871551153532787
广利港_厦门,12978,180,1854.0,2,5,0.2857142857142857,1.0,0.21871462984488793
大连_花都巴江,13261,120,2210.25,0,6,0.0,1.0,0.21864358691039398
黄骅_三埠,2451579,38520,1272.886760124643,0,1926,0.0,0.0,0.2185388900882838
武汉_黄埔旧港,719302,7660,1878.074412532637,0,383,0.0,0.86,0.21850930505335026
盘锦_小榄,2215,20,2215.5,0,1,0.0,1.0,0.218490166181046
威海_汕头,93208,980,2273.3780487804875,8,33,0.1951219512195122,0.85,0.21848542625386613
南京_小铲滩,271002,2640,2053.052272727273,0,132,0.0,0.97,0.21848420074238
黄石_南庄,13230,120,2205.0,0,6,0.0,1.0,0.2184368174402967
南昌_深圳（大铲湾）,13230,120,2205.0,0,6,0.0,1.0,0.2184368174402967
上海_虎门,4525,80,2262.75,2,0,1.0,0.5,0.21841720553158878
日照_漳州,143024,2220,1906.9959999999994,36,39,0.48,0.81,0.21830702512067118
小铲滩_常州,7579,100,1894.9875,1,3,0.25,1.0,0.21830504219116273
黄骅_洋浦港,8820,80,2205.0,0,4,0.0,1.0,0.21829274136051857
南通_汕头,18166,220,2595.1500000000005,4,3,0.5714285714285714,0.57,0.21828936168897187
扬州_肇庆（三榕）,4414,40,2207.1,0,2,0.0,1.0,0.21823137306877938
龙口_上海,26801,340,1914.375,3,11,0.21428571428571427,1.0,0.2181973544986906
日照_乐从,6611,60,2203.95,0,3,0.0,1.0,0.21817934942661005
锦州_白坭,2205,20,2205.0,0,1,0.0,1.0,0.21807662724085142
丹东_石龙,4404,40,2202.375,0,2,0.0,1.0,0.21804528054569183
南京_肇庆（新港）,4399,40,2199.75,0,2,0.0,1.0,0.2179418958106432
大连_泉州,648793,9820,2605.5981927710777,242,7,0.9718875502008032,0.03,0.21793142573409413
贵港_连云港,90649,1580,1648.1754545454542,24,31,0.4363636363636363,0.95,0.21789752113646052
武汉_高明,58117,540,2152.5,0,27,0.0,1.0,0.21788192157699388
芜湖_黄埔旧港,16243,180,2030.4375,1,7,0.125,1.0,0.21785284667922897
营口_池州,60175,560,2149.125,0,28,0.0,1.0,0.21782103638610606
盘锦_合肥,4389,40,2194.5,0,2,0.0,1.0,0.21773512634054593
泰州_肇庆（新港）,4389,40,2194.5,0,2,0.0,1.0,0.21773512634054593
青岛_九江（顺德）,4389,40,2194.5,0,2,0.0,1.0,0.21773512634054593
福清_双水小冈,1913,80,956.55,2,0,1.0,1.0,0.2177229613713833
宜昌_营口,1761477,26240,1342.5898628048778,0,1312,0.0,0.4,0.21765276666408864
乍浦_小榄,7603,140,1900.7625,3,1,0.75,0.75,0.2176015646880478
青岛_德庆,2192,20,2192.4,0,1,0.0,1.0,0.21758038051261797
潍坊_东江仓,6564,60,2188.2,0,3,0.0,1.0,0.21755904101631818
太仓_石龙,35007,640,2187.9375,16,0,1.0,0.5,0.2174878056995958
博罗_海口,19833,500,1322.2299999999998,10,5,0.6666666666666666,1.0,0.2174379430328965
泰州_海口,27014,280,2701.44,4,6,0.4,0.6,0.21740524285180873
如皋_虎门,103730,1900,1525.4492647058808,27,41,0.3970588235294117,1.0,0.21738138649185862
丹东_成都,8723,80,2180.85,0,4,0.0,1.0,0.21734160179807105
曹妃甸_深圳（大铲湾）,2186,20,2186.1,0,1,0.0,1.0,0.21733225714850118
丹东_东江仓,4368,40,2184.0,0,2,0.0,1.0,0.21732158740035135
锦州_新沙,999304,11520,2362.4230496453893,153,270,0.3617021276595745,0.35,0.21730227702060143
秦皇岛_中山,25656,260,2565.675,3,7,0.3,0.7,0.21727614631520376
九江（江西）_福清,98700,940,2100.0,0,47,0.0,1.0,0.21725498767380197
丹东_花都巴江,13049,120,2174.9,0,6,0.0,1.0,0.21725133914507222
大连_小铲滩,31445,360,3493.933333333333,9,0,1.0,0.0,0.21716547626640628
新港_广浚东江口,74161,700,2118.9,0,35,0.0,1.0,0.21713490128748358
海安_泉州,8795,120,2198.9625,2,2,0.5,0.75,0.2171240325496848
上海_惠州,6525,60,2175.25,0,3,0.0,1.0,0.2170490096567449
烟台_鸦岗,17913,180,2559.0,2,5,0.2857142857142857,0.71,0.21704581582938104
武汉_四会,32287,300,2152.5,0,15,0.0,1.0,0.21701746509832526
惠州_郑州,8685,80,2171.4,0,4,0.0,1.0,0.21696941675189596
连云港_马尾,89363,1200,2030.986363636364,16,28,0.3636363636363637,0.84,0.21690613079453525
太仓_湛江,20132,240,2516.5875,4,4,0.5,0.62,0.21687081372990502
丹东_黄埔旧港,4340,40,2170.35,0,2,0.0,1.0,0.21678398677809838
武汉_南沙,23677,220,2152.5,0,11,0.0,1.0,0.21672931293876907
常熟_钦州,11332,120,2833.1625,2,2,0.5,0.5,0.21672678453743727
重庆_厦门,22207,220,3701.25,5,1,0.8333333333333334,0.0,0.21672630661746922
武汉_台山,19372,180,2152.5,0,9,0.0,1.0,0.21658523685899095
常德_海口,19372,180,2152.5,0,9,0.0,1.0,0.21658523685899095
长兴_塘源,4330,40,2165.1,0,2,0.0,1.0,0.21657721730800106
锦州_阳江,544236,4320,2555.0985915493025,3,210,0.014084507042253518,0.69,0.21657282719381388
安吉_汕头,2165,20,2165.1,0,1,0.0,1.0,0.21650517926811202
丹东_小塘西,2165,20,2165.1,0,1,0.0,1.0,0.21650517926811202
丹东_马尾,105611,1020,2070.8058823529414,0,51,0.0,1.0,0.21639333940748384
武汉_南庄,12915,120,2152.5,0,6,0.0,1.0,0.2163691227393238
徐州_湛江,190417,1640,2322.164634146341,0,82,0.0,0.88,0.21634619786549913
蚌埠_南沙,85680,1020,1904.0,6,39,0.13333333333333333,1.0,0.21630374628305937
武汉_石龙,10762,100,2152.5,0,5,0.0,1.0,0.21629708469943476
宜宾_新港,67200,640,2100.0,0,32,0.0,1.0,0.21617441707546622
泸州_新港,67200,640,2100.0,0,32,0.0,1.0,0.21617441707546622
常德_钦州,4305,40,2152.5,0,2,0.0,1.0,0.2160809705797676
宿迁_马尾,63000,600,2100.0,0,30,0.0,1.0,0.21603034099568813
常德_小铲滩,2152,20,2152.5,0,1,0.0,1.0,0.21600893253987857
淮安_阳江,31920,360,3192.0,8,2,0.8,0.2,0.21585393429725558
张家港_宁德,36764,380,2042.483333333333,1,17,0.05555555555555555,1.0,0.21567264814006493
龙口_江阴,84894,820,2070.600000000001,0,41,0.0,1.0,0.21566485040192288
营口_太仓,1383467,21080,1584.7275945017147,181,692,0.2073310423825888,0.37,0.21563475350365313
泉州_嘉兴,3043,60,1521.975,1,1,0.5,1.0,0.21561999526097225
嘉兴_重庆,18585,180,3717.0,4,1,0.8,0.0,0.215582538947983
营口_莱州,625081,12400,1008.1964516128971,0,620,0.0,1.0,0.2155324719301629
涪陵_营口,48300,460,2100.0,0,23,0.0,1.0,0.21552607471646476
丹东_海口,25439,240,2119.9500000000007,0,12,0.0,1.0,0.21551938026405493
新港_南通,34590,400,2034.7147058823532,3,14,0.17647058823529413,0.94,0.2152251920098231
黄骅_顺乐,4259,40,2129.925,0,2,0.0,1.0,0.21519186185834926
紫金村_泰州,58035,820,1758.654545454546,8,25,0.24242424242424246,1.0,0.21516080261505122
上海_重庆,275150,2820,3482.9236329113924,62,17,0.7848101265822784,0.0,0.21513431400614877
惠州_武汉,97956,1280,2968.3818181818165,31,2,0.9393939393939394,0.18,0.21510510330885638
重庆_大连,33600,320,2100.0,0,16,0.0,1.0,0.21502180843724142
芜湖_珠海（高栏）,60285,680,1944.701612903227,3,28,0.0967741935483871,1.0,0.21490534463656003
深圳（大铲湾）_营口,211746,8880,889.6897058823536,206,32,0.8655462184873951,0.75,0.21487697512481385
泸州_嘉兴,3465,40,3465.0,1,0,1.0,0.0,0.2148733381040898
太仓_深圳（大铲湾）,517185,11280,1596.2519675925946,240,84,0.7407407407407407,0.45,0.21483370882531128
乍浦_鸦岗,4340,80,2170.35,2,0,1.0,0.5,0.21477806285787648
黄骅_鸦岗,30102,380,2315.5730769230763,6,7,0.4615384615384616,0.69,0.21469396433674948
武汉_湛江,32287,260,2483.653846153846,0,13,0.0,0.85,0.21469077097852995
烟台_洋浦港,11888,120,2377.62,1,4,0.2,0.8,0.2146553976170955
锦州_肇庆（三榕）,56251,580,3308.920588235295,12,5,0.7058823529411765,0.18,0.21464711281714297
大连_张家港,219327,2300,1923.922368421053,1,113,0.008771929824561403,0.99,0.21463013235143308
营口_嘉兴,231692,2520,2438.8736842105263,31,64,0.3263157894736842,0.63,0.21459636535805351
丹东_武汉,6338,60,2112.9500000000007,0,3,0.0,1.0,0.21459534527825708
泸州_大连,21000,200,2100.0,0,10,0.0,1.0,0.2145895801979071
盘锦_海口,49770,480,2073.75,0,24,0.0,1.0,0.21456426540586737
深圳（大铲湾）_锦州,21744,640,1279.0852941176472,15,2,0.8823529411764706,0.88,0.21454532263943016
泸州_锦州,18900,180,2100.0,0,9,0.0,1.0,0.21451754215801805
铁山_九江（江西）,73785,720,2049.6,0,36,0.0,1.0,0.21447758232208844
芜湖_顺德新港,23030,220,2093.7000000000007,0,11,0.0,1.0,0.2144134948736794
丹东_南昌,2110,20,2110.5,0,1,0.0,1.0,0.21435477677910025
小榄_新港,105260,4720,855.7756097560982,113,10,0.91869918699187,0.88,0.21433560191914142
锦州_长沙,391682,2760,2838.2793478260905,0,138,0.0,0.62,0.21431733111966222
锦州_上海,1152327,18680,1745.9511363636389,274,386,0.4151515151515152,0.28,0.21430499823029844
涪陵_新港,12600,120,2100.0,0,6,0.0,1.0,0.2143014280383509
宜宾_大连,10500,100,2100.0,0,5,0.0,1.0,0.21422938999846186
营口_成都,149709,1520,1969.8552631578948,0,76,0.0,1.0,0.21421838449290956
青岛_宁德,85300,920,2187.2038461538464,7,32,0.1794871794871795,0.85,0.21411552047311866
涪陵_大连,6300,60,2100.0,0,3,0.0,1.0,0.21408531391868374
海口_南昌,4200,40,2100.0,0,2,0.0,1.0,0.2140132758787947
烟台_武汉,525789,7380,2738.4885937499953,177,15,0.921875,0.05,0.2139760183167142
青岛_乐从,16699,160,2087.4,0,8,0.0,1.0,0.2139492573898955
南昌_湛江,2100,20,2100.0,0,1,0.0,1.0,0.21394123783890567
九江（江西）_马尾,2100,20,2100.0,0,1,0.0,1.0,0.21394123783890567
涪陵_锦州,2100,20,2100.0,0,1,0.0,1.0,0.21394123783890567
营口_庙沙围,100041,1200,3334.7300000000005,30,0,1.0,0.0,0.21392090463297403
日照_宁德,1039773,12120,1774.3566552901025,20,566,0.034129692832764506,0.68,0.21387760231462027
扬州_钦州,4189,40,2094.75,0,2,0.0,1.0,0.21380650640869742
锦州_云浮,27385,240,2282.0875,0,12,0.0,0.92,0.21378511073222617
厦门_珠海（高栏）,6293,220,1048.9499999999996,5,1,0.8333333333333334,1.0,0.21376637032431894
扬州_台山,2094,20,2094.75,0,1,0.0,1.0,0.21373446836880836
锦州_鹤山,29625,260,2278.9038461538466,0,13,0.0,0.92,0.21373176164473573
赣州_海口,12900,220,1612.5375000000006,3,5,0.375,1.0,0.2136880729392629
大连_汕头,83325,920,2603.934375,14,18,0.4375,0.56,0.2136327341448764
太仓_马尾,10422,100,2084.46,0,5,0.0,1.0,0.21361735236697388
湛江_宜昌,59133,580,2039.099999999999,0,29,0.0,1.0,0.2135597771026705
丹东_博罗,4175,40,2087.925,0,2,0.0,1.0,0.21353770609757095
扬州_大连,9120,280,1140.0375,6,2,0.75,1.0,0.21351993475017406
九江（理文）_东莞理文,67200,800,3360.0,20,0,1.0,0.0,0.2134753942179279
鸦岗_温州,2085,20,2085.3,0,1,0.0,1.0,0.21336228332263324
茂名水东_荆州,40991,400,2049.5999999999995,0,20,0.0,1.0,0.2133249736838636
铁山_宜昌,118440,1200,1974.0,0,60,0.0,1.0,0.2132290149100247
新港_虎门,1064348,13320,2158.921399594333,173,320,0.3509127789046653,0.33,0.21321649476684526
小榄_烟台,21270,520,1519.35,12,2,0.8571428571428571,0.79,0.2132156283005146
太仓_珠海（高栏）,188548,3040,1729.8027522935768,43,66,0.3944954128440367,0.84,0.21317136583309015
惠州_成都,78372,780,2009.538461538462,0,39,0.0,1.0,0.21311588633147474
营口_台山,1697959,18340,1940.524800000003,42,833,0.048,0.38,0.21305000569200747
宁德_嘉兴,483217,6520,1482.2618098159458,0,326,0.0,1.0,0.21302419161366318
连云港_福清,189498,3160,1566.1062396694226,37,84,0.3057851239669421,0.94,0.21299514238117473
锦州_赣州,191145,2020,1892.5262376237588,0,101,0.0,1.0,0.21297375803626284
张家港_惠州,12396,120,2066.05,0,6,0.0,1.0,0.2129643187983884
海口_重庆,25725,200,2572.5,0,10,0.0,0.8,0.21289883250666308
常州_云浮,12381,120,2063.6,0,6,0.0,1.0,0.2128678263790097
新港_鹤山,130131,1720,3026.31976744186,43,0,1.0,0.09,0.21278226122082677
丹东_湛江,46690,460,2030.0152173913045,0,23,0.0,1.0,0.21276974778029828
厦门_四会,5336,180,1067.22,4,1,0.8,1.0,0.2127218520004794
锦州_泉州,1274139,14860,1804.7298866855508,37,669,0.05240793201133145,0.55,0.2126363756245993
荆州_德庆,10815,80,2703.75,0,4,0.0,0.75,0.212560841019761
武汉_烟台,411557,5700,2858.034812500004,141,3,0.9791666666666666,0.02,0.21237248526185754
宁波_新会新港,141720,2260,1647.9139534883745,27,59,0.313953488372093,0.93,0.21235738216982264
威海_湛江,78233,800,2607.78,10,20,0.3333333333333333,0.6,0.21234946454238837
秦皇岛_泰州,122056,1220,2000.9213114754086,0,61,0.0,0.98,0.21233133967526502
大丰_虎门,784413,18480,1683.2896995708154,458,8,0.9828326180257512,0.02,0.21231601998706023
长兴_小塘,8211,80,2052.75,0,4,0.0,1.0,0.21229642672769722
烟台_漳州,564047,8580,2238.283333333332,177,75,0.7023809523809523,0.29,0.21229047539839435
厦门_南通,6514,160,1302.84,3,2,0.6,1.0,0.21220962777855668
马尾_小铲滩,101212,2060,1946.3971153846146,51,1,0.9807692307692308,0.5,0.2121549049882423
珠海（高栏）_泉州,16356,500,1258.2230769230769,12,1,0.9230769230769232,0.85,0.21215359052925908
黄骅_常州,2676272,32820,1630.8790676416547,0,1641,0.0,0.0,0.21210745438165654
连云港_惠州,6780,80,3390.45,2,0,1.0,0.0,0.21208128770848636
武汉_泉州,462693,4940,1880.8658536585365,1,245,0.0040650406504065045,0.89,0.212064632566413
常德_泉州,6142,60,2047.5,0,3,0.0,1.0,0.21201761921771087
营口_张家港,208443,2280,1930.0361111111115,6,102,0.05555555555555555,0.94,0.21199756620518168
营口_铜陵,197074,2160,1841.8177570093453,1,106,0.009345794392523364,1.0,0.2119350936056141
锦州_芜湖,301636,3960,1657.3442307692308,16,166,0.08791208791208792,0.97,0.21192641177160385
宁波_南沙,715850,14400,1590.7779999999893,270,180,0.6,0.38,0.21191105269020258
长沙_海口,2047,20,2047.5,0,1,0.0,1.0,0.21187354313793277
岳阳_防城,2047,20,2047.5,0,1,0.0,1.0,0.21187354313793277
漳州_小铲滩,61723,1500,1402.799999999999,31,13,0.7045454545454546,0.86,0.21184397625268447
鸦岗_宁波,4887,80,1629.25,1,2,0.3333333333333333,1.0,0.2118170228065159
镇江_白坭,8160,80,2040.15,0,4,0.0,1.0,0.2118001799994637
芜湖_顺乐,14241,140,2034.4500000000005,0,7,0.0,1.0,0.21179180155159666
贵港_小铲滩,511611,7540,1357.0595490716235,0,377,0.0,1.0,0.2117670830557979
常州_深圳（大铲湾）,6906,100,1726.725,1,3,0.25,1.0,0.21167808067454463
营口_虎门,792759,8360,2131.0737903225768,46,326,0.12365591397849462,0.61,0.2116296085889304
大丰_中山,34242,440,1802.2421052631585,3,16,0.15789473684210525,1.0,0.21140062715147898
青岛_东江仓,63006,720,2739.404347826087,13,10,0.5652173913043478,0.43,0.2112598579148713
漳州_台山,4378,140,1094.625,3,1,0.75,1.0,0.21122711255460913
黄骅_安庆,4057,40,2028.6,0,2,0.0,1.0,0.21120121108547157
福清_北海,17834,360,1783.425,8,2,0.8,0.7,0.21112768547015298
新港_张家港,26046,260,2003.5615384615387,0,13,0.0,1.0,0.2110074982053256
黄骅_汕头,118963,1320,2643.643333333334,21,24,0.4666666666666667,0.49,0.2109499188041239
南沙_新港,725185,32240,598.8320809248539,401,810,0.3311312964492155,0.25,0.21083951155441327
铜陵_黄埔旧港,16065,160,2008.125,0,8,0.0,1.0,0.21082703839142647
九江（江西）_海口,29925,300,1995.0,0,15,0.0,1.0,0.21081438099540656
丹东_贵港,31003,260,2384.873076923077,0,13,0.0,0.85,0.2108003238719302
营口_芜湖,241304,2560,1885.1929687500005,0,128,0.0,0.96,0.21056996680486567
铜陵_漳州,8032,80,2008.125,0,4,0.0,1.0,0.21053888623187023
宁波_茂名水东,42241,520,2112.0749999999994,6,14,0.3,0.8,0.21049775861735565
常德_营口,19950,200,1995.0,0,10,0.0,1.0,0.21045419079596134
安吉_上海,794697,26120,1133.6629814550645,605,96,0.8630527817403709,0.0,0.210336389227664
徐州_肇庆（三榕）,15960,160,1995.0,0,8,0.0,1.0,0.21031011471618322
盘锦_扬州,15918,160,1989.75,0,8,0.0,1.0,0.21010334524608593
盘锦_淮安,9975,100,1995.0,0,5,0.0,1.0,0.21009400059651606
常德_锦州,7980,80,1995.0,0,4,0.0,1.0,0.21002196255662703
合肥_虎门,270921,3440,1651.9573170731735,8,156,0.04878048780487805,0.99,0.20996946519967935
烟台_清远清新,5327,60,2663.85,1,1,0.5,0.5,0.20984235500713255
徐州_马尾,1995,20,1995.0,0,1,0.0,1.0,0.20980584843695987
徐州_塘源,1995,20,1995.0,0,1,0.0,1.0,0.20980584843695987
