DIRECTION,REVENUE,SALES_VOLUME,FREIGHT_RATE,NUM_40,NUM_20
宜宾南通,42000,400,2100.0,0,20
营口成都,149709,1520,1969.8552631578948,0,76
连云港高明,93798,980,3751.9440000000004,24,1
连云港青岛,-33515,1600,-418.94999999999993,0,80
龙通上海,-65,320,-4.068750000000003,0,16
乍浦博罗,16061,300,1606.185,5,5
武汉上海,166215,3060,1093.5197368421052,1,151
高明南京,145670,5960,488.8278523489933,0,298
锦州合肥,138085,1460,1891.5821917808216,0,73
日照肇庆（三榕）,45743,580,2178.25,8,13
丹东湛江,46690,460,2030.0152173913043,0,23
新港云浮,92520,1100,1927.515625,7,41
锦州贵港苏湾,627123,4600,2726.621739130436,0,230
赤水新港,78182,1660,941.9638554216866,0,83
宁波中山,132537,6240,458.6065743944636,23,266
徐州海口,130651,1160,2333.0625,2,54
徐州小铲滩,99855,860,2377.5,1,41
博罗日照,-10864,1380,-172.44999999999993,6,57
宁波湛江,266564,3140,2149.7141129032248,33,91
紫金村温州,4701,60,1567.3,0,3
锦州龙通,232778,2620,1956.1235294117646,12,107
花都（炭步）青岛,-1474,40,-737.1,0,2
岳阳大连,139755,2140,2541.0,52,3
黄骅虎门,304567,3540,1823.7556886227549,10,157
马尾小铲滩,101212,2060,1946.3971153846153,51,1
张家港厦门,116096,1760,1527.5842105263157,12,64
宜昌新港,1680,20,1680.0,0,1
清远清新连云港,35371,2100,484.5390410958904,32,41
海安南庄,2541,40,1270.5,0,2
乍浦新沙,210668,4140,1671.975,81,45
四会海口,22004,420,1047.8499999999997,0,21
虎门宁德,30306,740,819.085135135135,0,37
连云港鹏成,130664,2680,975.1052238805969,0,134
花都巴江小铲滩,13684,240,1368.4650000000001,2,8
福清白坭,25330,1020,496.67058823529396,0,51
宁波虎门,152092,7780,649.9679487179487,155,79
唐山汕头,24672,240,2056.075,0,12
常熟新港,20345,4060,105.96796875,11,181
白坭防城,55413,1040,1065.6490384615383,0,52
连云港乐平,64606,840,1845.9,7,28
南通珠海（高栏）,98249,2700,1444.846323529412,67,1
常熟大连,3580,280,255.75,0,14
锦州德清,167615,1960,1710.3642857142859,0,98
顺德新港营口,90919,4260,654.0971223021583,74,65
张家口肇庆（三榕）,215040,5120,840.0,0,256
常熟泉州,29622,560,2115.9,14,0
徐州乐平,21535,360,1196.4166666666667,0,18
宁德小铲滩,8515,100,1703.1,0,5
新会新港新港,3644,1320,60.742500000000014,6,54
鱼珠黄骅,36946,2700,527.8050000000001,65,5
宜昌黄埔旧港,9135,80,2283.75,0,4
武汉四会,32287,300,2152.5,0,15
漳州日照,15183,1040,291.9807692307693,0,52
四会永泰宁波,51939,1340,775.2134328358209,0,67
梧州（李家庄）潍坊,165973,3020,1099.1622516556295,0,151
董家口九江（江西）,53751,720,1493.0999999999997,0,36
汕头新港,-3100,2900,-32.63842105263158,50,45
大连长沙,49507,280,3536.25,0,14
小榄宁波,5740,420,273.35,0,21
贵港洋浦港,199745,2940,1358.8142857142857,0,147
湛江唐山,82807,2940,575.0532083333333,3,141
张家口台山,56280,1340,840.0,0,67
乍浦九江（顺德）,2585,40,2585.1,1,0
呼和浩特四会永泰,161700,2800,1155.0,0,140
秦皇岛新会新港,674554,9760,2062.858256880734,161,166
丹东海口,25439,240,2119.9500000000003,0,12
武汉如皋,12495,180,1388.3333333333333,0,9
上海南京,31185,1220,891.0,26,9
赤水海口,39916,600,1330.56,0,30
唐山云浮,53348,560,1975.8666666666668,1,26
九江（江西）营口,56700,1600,766.2162162162163,6,68
三埠小铲滩,38296,840,911.8250000000002,0,42
惠州武汉,97956,1280,2968.381818181818,31,2
紫金村潍坊,44513,940,947.0999999999998,0,47
盘锦烟台,139907,3780,740.25,0,189
石龙防城,164246,3080,1066.534090909091,0,154
湛江泰州,30035,860,698.4941860465115,0,43
肇庆（三榕）秦皇岛,38537,1080,856.38,9,36
烟台四会,168000,2000,1680.0,0,100
新港三埠,301337,3340,1837.4231707317067,3,161
鄂尔多斯泉州,73646,1260,1168.9999999999995,0,63
南京汕头,39522,360,2195.6666666666665,0,18
营口石龙,102193,1020,2433.175,9,33
新港九江（江西）,86675,860,2889.1799999999994,13,17
营口李锦记,175565,1740,2017.9913793103449,0,87
花都（炭步）唐山,6790,400,339.5175,0,20
新港龙通,1249953,14900,2614.9656903765695,267,211
营口北海,146007,1260,2807.841346153846,11,41
青岛梧州（李家庄）,111646,1300,2278.5,16,33
乍浦南沙,94237,2000,1624.7844827586207,42,16
小铲滩常州,7579,100,1894.9875,1,3
黄骅防城,521726,3620,3051.0298245614035,10,161
重庆营口,238780,2320,3270.967191780822,43,30
张家口马尾,9727,120,1621.2,0,6
宜宾上海,103950,1200,2417.4418604651164,17,26
大连海口,63867,600,4257.82,15,0
安庆厦门,38444,1080,711.9388888888889,0,54
阳江防城,59967,780,1537.630769230769,0,39
太原铁山,100800,800,2520.0,0,40
新港茂名水东,190341,1580,2504.498684210527,3,73
唐山南庄,93393,840,2277.885365853659,1,40
营口乐平,316798,3080,3017.1299999999997,49,56
曹妃甸惠州,178076,1940,1835.8438144329893,0,97
乐从新港,27211,1280,716.1,26,12
岳阳徐州,40320,480,1680.0,0,24
福清鱼珠,100516,3420,1142.2329545454543,83,5
新沙肇庆（新港）,72324,6560,220.5,0,328
福清深圳（大铲湾）,7523,380,417.95833333333337,1,17
福清南庄,-6167,1880,-65.61382978723402,0,94
花都（炭步）洋浦港,12227,200,1222.725,0,10
淮安厦门,44730,580,1597.5,1,27
漳州小铲滩,61723,1500,1402.7999999999997,31,13
黄骅珠海（高栏）,104575,1260,2550.6292682926833,22,19
万州营口,49875,480,2267.0454545454545,2,20
厦门南京,18389,420,875.7000000000002,0,21
唐山台山,9843,100,1968.75,0,5
莱州汕头,361000,3940,1841.8392857142858,1,195
博罗唐山,36798,2060,364.33960396039606,2,99
日照梧州（李家庄）,164680,1920,2084.5689873417714,17,62
武汉南通,12390,200,1239.0,0,10
厦门小榄,665,20,665.7,0,1
乍浦防城,133934,1340,2195.653278688525,6,55
新港绍兴,22522,240,3753.75,6,0
黄骅铜陵,21080,260,1621.603846153846,0,13
青岛宁德,85300,920,2187.2038461538464,7,32
新港乐从,558506,6860,2234.0262,93,157
泰州重庆,344662,2940,3251.5330188679245,41,65
新会新港大连,7687,200,768.7049999999999,0,10
锦州南京,159900,2300,1390.4373913043478,0,115
宁德福清,-3755,9760,-11.521012269938653,162,164
九江（江西）新港,13177,400,693.5526315789474,1,18
北海潍坊,9245,300,616.3500000000001,0,15
呼和浩特上海,19110,400,955.5,0,20
厦门花都（炭步）,49284,2000,492.8489999999998,0,100
连云港清远清新,31859,280,2450.7,1,12
新港太仓,151032,2260,2359.875,49,15
锦州小榄,3612,40,1806.0,0,2
中山小铲滩,11329,260,1416.1875,5,3
南庄九江（江西）,4602,100,920.43,0,5
岳阳青岛,15960,200,1596.0,0,10
黄骅小榄,59082,700,2110.0875,7,21
董家口顺德新港,104527,2200,1900.5,55,0
珠海（高栏）张家港,42094,2780,318.89772727272725,7,125
顺德新港秦皇岛,32980,1160,568.6293103448276,0,58
防城泰州,9757,300,650.5100000000001,0,15
鹏成镇江,34095,880,774.9000000000001,0,44
鱼珠青岛,2890,100,963.5499999999998,2,1
丹东新会新港,46943,500,3611.030769230769,12,1
铁山南通,1096,40,548.1,0,2
青岛汕头,184780,2880,2199.7624999999994,60,24
太仓锦州,640,80,213.5,1,2
台山海口,73690,1340,1208.033606557377,6,55
常熟烟台,40129,1860,436.19510869565215,1,91
湛江防城,58369,2200,530.6318181818183,0,110
日照紫金村,42588,520,1638.0,0,26
唐山太仓,3622,40,1811.25,0,2
石龙曹妃甸,24084,920,523.5847826086957,0,46
江阴深圳（大铲湾）,77379,1080,1459.9952830188686,1,52
南通新港,170908,6920,683.6340000000001,96,154
小塘西烟台,61366,1720,713.5604651162793,0,86
唐山绍兴,708877,6040,2347.275,0,302
鱼珠新港,111634,6680,526.5799528301887,122,90
淮安重庆,81480,520,3133.846153846154,0,26
李锦记营口,16106,1300,247.79999999999998,0,65
寿光黄埔旧港,139359,1240,2844.0642857142857,13,36
深圳（大铲湾）小铲滩,441,20,441.0,0,1
日照赤水,152781,1260,2504.6114754098353,2,59
宁波勒流,271616,4420,1997.1772058823528,85,51
青岛顺乐,59297,1220,1853.0531250000001,29,3
长兴重庆,46620,320,2913.75,0,16
双水小冈南京,11967,320,747.99375,0,16
肇庆（新港）防城,2129,40,1064.7,0,2
乍浦深圳（大铲湾）,67794,1760,1412.3812500000001,40,8
上海四会,15477,440,1407.0,11,0
秦皇岛厦门,153927,2220,1603.4156249999999,15,81
深圳（大铲湾）芜湖,117178,2760,1446.6537037037037,57,24
龙通乍浦,129499,2320,2232.752586206897,58,0
新港长沙,109224,1020,3523.359677419354,20,11
荆州虎门,16170,140,2310.0,0,7
唐山中山,184199,1980,1860.6,0,99
安庆烟台,4200,400,210.0,0,20
小塘西日照,1138,160,142.275,0,8
清远清新宿迁,8719,160,1089.9,0,8
秦皇岛合肥,20331,240,3388.5249999999996,6,0
丹东马尾,105611,1020,2070.8058823529414,0,51
锦州茂名水东,55014,460,2500.6704545454545,1,21
神湾连云港,9419,1080,348.87222222222226,27,0
荆州上海,38640,500,1545.6,0,25
青岛高明,107354,1320,1651.6015384615382,1,64
顺乐烟台,25434,820,794.8171874999999,9,23
芜湖锦州,49014,1500,1256.7692307692307,36,3
盘锦新会新港,81965,920,1781.8500000000008,0,46
台山烟台,24605,800,615.1424999999999,0,40
盘锦中山,124729,1400,1781.8500000000006,0,70
常德三埠,24832,220,2257.5,0,11
钦州江阴,61197,2560,481.86732283464573,1,126
新港小塘,178554,2420,1475.6578512396695,0,121
新会新港宁波,6348,180,705.3666666666668,0,9
曹妃甸宁波,26281,320,1642.59375,0,16
南通虎门,170048,2280,1932.3698863636366,26,62
新港德庆,15842,160,1980.3000000000002,0,8
龙通黄骅,15107,1120,274.68,1,54
江门亚太重庆,62204,2960,840.595945945946,74,0
泸州汕头,36382,220,3307.5,0,11
宁德烟台,16476,800,411.9150000000001,0,40
重庆上海,36330,340,2137.0588235294117,0,17
赤水小铲滩,34493,560,1231.9125000000001,0,28
黄骅武林,130001,1280,2031.2742187500003,0,64
厦门宜兴,217431,4640,937.2064655172416,0,232
紫金村马尾,48012,740,1297.6297297297294,0,37
蚌埠宜宾,139650,760,3675.0,0,38
大连嘉兴,132271,1720,3076.08488372093,43,0
重庆东洲,22554,240,1879.5,0,12
秦皇岛深圳（大铲湾）,138547,2000,2199.1666666666665,37,26
肇庆（三榕）连云港,7626,4380,40.78155080213903,32,155
合肥深圳（大铲湾）,158974,2040,1558.5705882352945,0,102
大连乐从,856541,9480,3614.099999999999,237,0
张家港湛江,469688,3980,2360.2417085427132,0,199
秦皇岛鸦岗,106048,1740,2256.360638297873,40,7
南通武汉,8296,120,1382.8149999999998,0,6
宁波鸦岗,86517,2320,1466.4050847457631,57,2
宿迁白坭,7140,80,1785.0,0,4
大连茂名水东,11130,100,2226.0,0,5
烟台福清,381927,2860,5231.876712328767,70,3
铁山南京,87975,1320,2587.508823529412,32,2
宁波顺德新港,14821,440,741.0899999999999,2,18
泰州珠海（高栏）,20605,360,2060.52,8,2
梧州（李家庄）马尾,32172,600,1072.4000000000003,0,30
常熟福清,31034,540,2216.775,13,1
包头南昌,200287,1400,2861.25,0,70
海口南通,13446,220,1344.6299999999999,1,9
马尾勒流,2898,100,579.6,0,5
武汉鹤山,16642,160,2080.3125,0,8
青岛丹东,6218,360,345.45,0,18
长兴锦州,21157,1380,306.6304347826087,0,69
日照福鼎,124006,2080,1192.3658653846155,0,104
龙口黄埔旧港,45851,400,2547.3,2,16
厦门南庄,2387,240,198.975,0,12
惠州钦州,68517,1220,1489.516304347826,15,31
钦州黄石,97238,1280,1519.3500000000001,0,64
马鞍山三埠,20046,240,3341.1,6,0
梧州（李家庄）小铲滩,100727,1420,1418.6978873239432,0,71
秦皇岛小铲滩,45351,400,2834.4750000000004,4,12
铁山营口,4664,480,194.3375,0,24
福清北海,17834,360,1783.425,8,2
镇江茂名水东,131642,1040,2531.5903846153847,0,52
日照龙通,377343,4260,2947.998046874999,85,43
宁波南庄,26640,1440,403.6454545454545,6,60
岳阳泉州,43312,500,1732.5,0,25
虎门烟台,5409,340,318.21176470588233,0,17
张家港小铲滩,85860,700,2601.8363636363633,2,31
宿迁乐从,49770,560,1777.5,0,28
长沙太仓,177187,3000,2362.5,75,0
连云港湛江,201736,2720,1551.819230769231,6,124
茂名水东荆州,40991,400,2049.5999999999995,0,20
宜昌绍兴,172200,1640,2100.0,0,82
小榄日照,17374,1720,386.0966666666667,41,4
营口赣州,26642,360,1480.1500000000003,0,18
秦皇岛泉州,112662,1860,1656.8073529411763,25,43
钦州泉州,55536,1800,653.3717647058821,5,80
连云港北海,28583,240,2381.9249999999997,0,12
黄骅勒流,144788,1240,2373.585245901639,1,60
顺德新港唐山,40279,1740,468.3610465116279,1,85
四会永泰烟台,13221,400,661.0800000000002,0,20
营口涪陵,44131,200,4413.15,0,10
深圳（大铲湾）锦州,21744,640,1279.0852941176472,15,2
小铲滩博罗,23851,700,681.4799999999999,0,35
南京贵港,220065,2000,2200.653,0,100
盘锦阳江,21882,160,2735.25,0,8
铜陵营口,9660,520,402.5,2,22
泉州贵港,12398,180,1377.6,0,9
贵港烟台,28697,400,2391.4625,8,4
福清秦皇岛,10850,980,339.08437499999997,17,15
广利港小铲滩,174176,1620,2150.322222222222,0,81
扬州福清,127900,1440,1776.3958333333333,0,72
福清乐从,2564,120,427.34999999999997,0,6
营口清远清新,465015,4680,2057.5911504424776,8,218
南通大连,14185,520,709.275,6,14
泰州海口,27014,280,2701.44,4,6
蚌埠勒流,107520,1200,1792.0,0,60
泉州湛江,30332,680,892.1294117647058,0,34
南庄日照,-11492,1040,-221.00480769230768,0,52
泉州中山,13087,440,594.8727272727274,0,22
安庆福清,29872,500,1194.9,0,25
烟台珠海洪湾,77958,920,3389.491304347827,23,0
防城南京,3325,140,475.05,0,7
鱼珠厦门,2557,80,639.45,0,4
合肥黄埔旧港,86467,1400,1394.637096774194,8,54
新会新港海口,40427,740,2021.3549999999996,17,3
博罗宁波,25421,840,770.35,9,24
德清厦门,13931,160,1741.425,0,8
厦门烟台,7542,1260,130.03706896551722,5,53
小榄锦州,8923,400,743.6625,8,4
珠海（高栏）连云港,21690,720,723.0299999999999,6,24
营口新港,78897,4420,357.0,0,221
青岛漳州,155555,7020,650.8594142259414,112,127
高明张家港,23821,980,486.15000000000003,0,49
钦州深圳（大铲湾）,3843,600,174.6818181818182,8,14
厦门小塘西,9046,480,376.95,0,24
新港合肥,28920,280,2065.7250000000004,0,14
宜宾烟台,34965,360,1942.5,0,18
鸦岗海口,18793,320,1879.395,6,4
宿迁虎门,117600,1800,1589.1891891891892,16,58
梧州（李家庄）温州,20949,280,1496.3999999999999,0,14
泉州高明,36838,1140,646.2842105263159,0,57
清远清新青岛,-2114,360,-117.48333333333332,0,18
青岛勒流,57096,780,1464.0230769230766,0,39
大连武汉,28171,320,1760.71875,0,16
海口宁波,129132,3860,797.1120370370371,31,131
肇庆（三榕）唐山,12386,720,344.07916666666665,0,36
小榄烟台,21270,520,1519.35,12,2
宜昌上海,42630,580,1470.0,0,29
台山洋浦港,46754,760,1230.3789473684208,0,38
盘锦顺乐,99783,1120,1781.8500000000001,0,56
青岛乐从,16699,160,2087.4,0,8
大连神湾,32678,520,1256.85,0,26
小塘西新港,40259,1580,592.0455882352942,11,57
连云港福清,189498,3160,1566.1062396694215,37,84
中山秦皇岛,40213,1800,670.2325000000001,30,30
洋浦港深圳（大铲湾）,15712,1360,241.72615384615384,3,62
铁山泉州,14387,520,553.3500000000001,0,26
长兴虎门,29908,400,1495.4099999999996,0,20
新港防城,36251,320,2265.703125,0,16
四会宁波,64698,2080,622.1048076923076,0,104
顺德新港马尾,24497,420,1166.5499999999997,0,21
龙门湛江,16800,200,1680.0,0,10
日照营口,100346,4280,504.25326633165827,15,184
黄骅乐平,46292,480,1928.8500000000001,0,24
张家口新会新港,63000,1500,840.0,0,75
漳州新会新港,2631,260,375.90000000000003,6,1
虎门合肥,40185,560,1435.2000000000003,0,28
防城泉州,11117,640,347.41875000000005,0,32
淮安鹤山,46297,740,1251.287837837838,0,37
宜兴小铲滩,16852,120,2808.75,0,6
扬州贵港,7644,80,3822.0,2,0
漳州钦州,9080,220,1008.9333333333333,2,7
梧州（李家庄）太仓,39911,820,973.4524390243903,0,41
新港珠海洪湾,95509,1160,3080.937096774193,27,4
江门大鳌新港,402900,3280,4029.0074999999983,64,36
盘锦新沙,124729,1400,1781.8500000000006,0,70
大连漳州,206102,1360,5725.066666666667,32,4
铜陵黄埔旧港,16065,160,2008.125,0,8
鹏成成都,23486,600,782.8800000000002,0,30
宿迁新会新港,10983,140,1569.0,0,7
黄骅汕头,118963,1320,2643.6433333333334,21,24
张家港武汉,51030,1020,1000.5882352941177,0,51
南沙防城,27392,640,856.0125,0,32
青岛上海,78546,1560,1007.0038461538468,0,78
小铲滩小榄,74027,1760,1682.4340909090904,44,0
连云港漳州,24168,380,1611.2599999999998,4,11
连云港泉州,38372,840,913.625,0,42
营口嘉兴,231692,2520,2438.873684210526,31,64
三水小铲滩,18727,500,814.2521739130434,2,21
小塘营口,48001,1920,500.01875,0,96
武汉汕头,128761,1100,2341.1181818181817,0,55
珠海（高栏）南京,2873,80,1436.9250000000002,2,0
张家口三水,74760,1780,840.0,0,89
常熟勒流,95640,2040,1875.3,51,0
上海重庆,275150,2820,3482.9236329113924,62,17
扬州四会,3192,40,3192.0,1,0
泸州九江（江西）,131040,1560,1701.8181818181818,1,76
高明秦皇岛,15929,1500,212.394,0,75
白坭马尾,8542,260,657.1384615384616,0,13
营口铜陵,197074,2160,1841.8177570093458,1,106
厦门龙口,-10332,1600,-129.15000000000003,0,80
花都（炭步）曹妃甸,18230,1280,284.8453125,0,64
大连上海,98687,1640,1935.0470588235298,31,20
包头黄石,73237,600,2441.25,0,30
厦门曹妃甸,-3209,340,-188.81470588235294,0,17
日照肇庆（新港）,19938,220,3323.0750000000003,5,1
中山锦州,21976,920,477.75,0,46
唐山长兴,80325,720,2231.25,0,36
秦皇岛乐从,101792,960,2120.671875,0,48
云浮深圳（大铲湾）,-12054,1640,-147.0,0,82
泰州贵港,5221,40,2610.825,0,2
罗源营口,54523,1140,956.5500000000001,0,57
小塘西芜湖,8146,140,1357.825,1,5
台山江阴,844,80,211.04999999999995,0,4
潍坊贵港,73012,640,2281.65,0,32
深圳（大铲湾）常州,32846,640,2052.8812500000004,16,0
肇庆（三榕）蚌埠,758,40,379.05,0,2
太仓厦门,12484,240,2080.7500000000005,6,0
镇江武汉,37642,740,1017.3648648648649,0,37
新港南庄,45620,500,1824.816,0,25
博罗洋浦港,104061,2800,1486.5899999999995,70,0
漳州云浮,980,20,980.7,0,1
宁波庙沙围,74165,6940,376.4756345177664,150,47
新港烟台,31920,760,840.0,0,38
宁德宜宾,156744,800,3918.6,0,40
防城南通,2394,120,399.0,0,6
宁波赤水,6266,160,1566.6,4,0
龙通唐山,52595,3680,295.4806179775281,6,172
厦门德清,38875,720,1079.8666666666663,0,36
宁波阳江,9580,180,1368.6000000000001,2,5
镇江湛江,94282,1680,2142.7875,40,4
